ItemID,SentimentText,Sentiment
427,  feeling ok for the first time in a few days. thank you!,1
428,"  found a new way to text him, yey!",1
429,  friends dying is just horrible.,0
430,  going for a paddle 2moz ,1
431,  Good Nite.  I hope Grandma visits my dreams again tonight.  Last Night was uplifting...  I miss her.,1
432,  Goodbassplayer... that is funny.... ;)  OilIPO.... I hope the people that will bring us good things are started early this week... ,1
433,  He was the best there.,0
434,  Hungover........ and craving chocolate! OMG how funny was the pub last night!! LOL,0
435,  I dont want my sister to leave me for the whole summer!,0
436,  i hope everyone is at church so i can just go to my concert in peace on wed.  dont have to worry about rushing back to church to visit,0
437, - i just spilt the last of my jordans cereal on the floor i’m distraught http://tumblr.com/xxw2329lh,0
438,  I miss my family and friends.,0
439,  I see I missed the nectar sucking dirty talk ;),0
440,  I want a freaking puppy now! A cute little black yorkshire terrier.,0
441, - I want irissa back http://tumblr.com/xpn1wrj48,0
442,  I'm glad diversity got through...but what about stavros!  ,0
443,  I'm here to tell ya ... very yummy.  Decided to go on a hunt for blender drinks ... know any good ones?,1
444,  I'm out of Nutella  ,0
445,  is it rlly tht serious? I'm abt to go thru my fonebook...,0
446,  is listenin to my new fav band more amor,1
447,  it is on environmental studies and driving me mental,0
448,  I've always seen bits &amp; pieces of Shottas. now I've seen the whole movie...it ends sooooo sad   I'm gonna cry.  ,0
449,  Just another day in paradise. ;),1
450,  Just found a bone in my chicken nugget    Not cool,0
451," - Like I said, my back still fucking hurts and I’m going to complain about it like no one’s business.... http://tumblr.com/x6n25amd5",0
452,  love you! &lt;333,1
453,  my aunties dog is getting put down  hes my dogs brother aswell ,0
454," - my head feels like its going to explode - mmm, what a horrendous image... the mess!",0
455,  my head is killing meee,0
456," - My name is Amy. I?m only three My eyes are swollen I cannot see, I must be stupid, I must be bad What... http://tumblr.com/xfj1uain0",0
457," - my picture with Kris Karmada is gone forever, its not in my comments, on my mysapce or on my... http://tumblr.com/xzg1wy4jj",0
458, «Confirmed: Missing Air France Flight 447 has Crashed in the Atlantic»: http://bit.ly/BxdVL,0
459, about 1/4 of my myspace comments are gone. cause someone hacked onto wills account. and kept abusing others so he had to delete it.,0
460, about school....... it will all be over soon can't wait to celebrate            STRES till then,0
461,- about to pop in a movie &amp; chill a bit... get it innnnn.! call n text ,1
462,=- about to swim,1
463, abt missing Air France plane. Follow here for best air news source:  http://tinyurl.com/m2p6yk,0
464, AFI are not at reading til sunday this sucks !!!!!!!!!,0
465," after a crap night was looking forward to being cheered up, but no. Never mind.",0
466, ah the postman didn't have my package. What am I goon to do for the rest of the day.....,0
467, ahh school on monday!!!! not ready,1
468," ahhh. Drizzy. Mr. Rogers, you are indeed the best.",1
469," Airport Express doesn't rock enough to allow wireless scanning with the Canon pixma MX310, but otherwise it's wireless goodness.",0
470," Alistair's friends are all in the kitchen and I'm in my pjs...I JUST WANT A CUP OF TEA, DAMMIT!",0
471, all day.. no play.,0
472, all dressed up and no bicyclist for Monday nite ride n Henderson KY http://bit.ly/10H4ne,0
473, all I want is my ma in my arms  that's all I want is you in my arms,0
474, all my friends are gone haley n katie @ camp Paris @ moms Landin n Ayonna @ aunts n moms im so bored,0
475, all nighter. yeeeeeeeeeeeessshhhh what a nightmare up coming 2 weeks. cannot wait to graduate!,0
476, All the small things...,1
477," All those Non-Robsten posts are making me sad. I mean, I knew that, but to see it from others in words. So sad.",0
478, allison didnt win. She should have.,0
479, almost time to leave.,0
480, already getting sleepy...I really want to get my psych quizzes done tonight...,0
481,- always a nice thing to wake up to. yay. :p (gosh I'm such a typical lame overanalyzing teenager) lmao  / had a nice nap.,1
482, am excited,1
483, Am feelin very happy!? ,1
484, Am I feeding the Pig'?,1
485," am i losing my mind cause i wanna see my.TC on TV right now, this min? FU2 i want 2see CandyGirls!! not Daisy -dammit!! @iluvTerricka",0
486, am sad to say i didn't get my results today somehow the school forgot to mail my results to me?? Typical. Ugh,0
487,-- An alarm clock is a device for waking up people who do not have small children. --- ,1
488, And how can you mend a broken heart?   ? http://blip.fm/~8k7kl,0
489, and I think that's why I felt really sick and depressed in school today cuz of all the stress.. I'm glad I got that off my chest :/,0
490, and i was just starting to get confident in myself! you have torn me down!,0
491, anoron.reedcourty.operaunite.com/webserver/content/ home.sch alternatíva ,1
492, another 45 mins....,0
493, another early day,0
494, another father's day weekend I don't get to spend with my dad..,0
495, Another Friday night of Rock Band,1
496, anticipating a tough day ahead,0
497, anyone know if Ghostbusters is region free on 360?? and where to get a US copy in Britain if it is,0
498,  : D a million making a difference. I can't help but to believe. I came in believing &amp; I will leave believing GOD IS!,1
499, - ?oVe&lt;33,0
500,  6:30...what's wrong wit it?,0
501, - alergic... nose itchy and eyes burning... Hope It's getting better soon....,0
502,  and they KEEP on coming!   xox,0
503,  Another expensive weekend trip to the vet.,0
504,"  are there any parties tonight!? im hella bored at home, and its seems like everyone is busy!! LAMMMMEEE",0
505,  but chilli prawns will make the pain better...,0
506,  daughter's beloved diabetic dwarf hamster died in her hands this morning...all creatures are worthy of love. ?,0
507,  DD has pinkeye...not fun.,0
508, -- Farrah Fawcett Dies of Cancer at 62 - ABC News http://bit.ly/akQLD (via @Turner),0
509,  feeling hopeless and useless.,0
510,  forgot my lunch at home,0
511,  General Motors sold hummer :S :S,0
512,  Good morning all! Have a great day!!!,1
513,  goodnight..,0
514,  gooood night!!   must prepare for tomorrows meeting now,0
515, - Great! Im bored at the moment and just have no idea on what to do!  Missing Boyfie too! Damn i’m... http://tumblr.com/xzp224xgj,0
516,  having a luvly day http://tinyurl.com/ckbmkc,1
517,  he is so hot !,1
518,  hmm what to do!,1
519,  http://bit.ly/18xobk Five Guys Locations Closed After Visit from &lt;em&gt;Inside Edition&lt;/em&gt;'s 'Rat Patrol' @dcist,0
520,  I am actually crying now because of sore throat.,0
521," - I feel irresponsible and sort of horrible. Marshmallows, unless otherwise stated, have gelatin. fuck... http://tumblr.com/xl21pafgm",0
522,  i miss my brother.. i worry about him.,0
523,"  i need to think of something else, first. ",0
524,  i wanted julian to win!,0
525, - Iowa No. 2 in happy! Yea!,1
526,  jus got some bad news,0
527,  just got home,1
528,  just mean,0
529,  just saw sink into me the whole video on kerrang! ive seen it before loads but its so much better on tv!,1
530, - Limp Bizkit - Rollin' #SongStuckInMyHeadWhenIWokeUp,0
531,"  ''Love, save the empty''",0
532,  my camera broke !,0
533,  My mom is the funniest person ever!  ,1
534,  my parents left,0
535,"  Nadal is out @ French Open ... now, to my back-up -- Go ANDY RODDICK!",0
536,"  no ass beatings, checked out Playhouse in Baltimore this weekend as well.  Feeling quite rested and a bit out of sorts.",0
537,  nothing....,0
538,  ok we'll talk about your boyfriends and stuff tomorrow ;) lmao and we'll talk for real soon too!! wooo hehe ilysfm doodle xxxx,0
539,  Pie seems to have quite a good appetite now.,1
540, - server problems - motivating me to change hosting providers though... #fb,0
541,  shakes head,0
542,"  Shock loss to Sparks...bummer, @tmmcwilliams had a great game but shock too many injuries to start the season...rematch Monday!",0
543,  some asshole got a hold of my email and signed me up for all this spam mail.  ughhhh...it's non stop.  anyone have a spam blocker?,0
544,  someone just said ast least your pretty  . thanks but but being pretty gets you nowhere you have to much integrity .,0
545,  myspace peOplE  can get really angry if I don't answer them right away... JA!,0
546,  never get any photo comments on m space and more,0
547,"  NHL: Penguins 1, Red Wings 3 - FINAL - Red Wings lead series 1-0 - for stats, stars and more visit http://www.nhl.com",1
548,  no tickets in germany for the miley cyrus tour.. ,0
549,"  photo shoot rained out...  oh well, back to post!",0
550,  R.I.P young teke!!!  i miss you cuzin!! &lt;3     it has been 1 year sence you died. . .    [Dont be ashamed of your faith],1
551,  RIP Charles J ...the world is with one less fine fellow,0
552,  RSL was at the Paley talk?! Now I'm even more depressed I couldn't get a ticket. Oh wells. ,0
553, - she is amazing -- Bjork ? Bachelorette ? http://blip.fm/~4lfyi,1
554,  so bored,0
555,  so much for a good weekend,0
556,  Thank you.    @Kyauphie,1
557,  The hotel doesn't know where it is either... that was my favorite! How poopie is that.,0
558, - thelovelybones: I plan on owning this …don’t judge me. http://tumblr.com/xr0238tmq,0
559,"  This year, 5 million children from hunger-related causes.  http://is.gd/17Eo4",0
560, - ticketsandpassports:  lmao your not a nerd. i think its cool when guys like anime. http://tumblr.com/xqn1x1tue,0
561,  To all the mothers whose day may not be so happy. God loves you. TLC - Waterfalls ? http://blip.fm/~5zi9g,0
562,  Today is not a good day. But I guess laying around the house in your undies isn't so bad.,0
563,"  went to maggie's bday party, came home without my phone... I feel lost, and reaallly confused (but thats just the booze talking)",0
564,  when will RB2 get an australian release date???,0
565," !my grandma just told me she thinks I'm stupid. Well, hey thanks, G.",0
566, #andyhurleyday,1
567, #ASOT400,1
568, #betseyjohnson why are you doing this to me? This necklace is $150 rather than the usual $50-60 I want it  http://twitpic.com/6ioi8,0
569, #followfriday @n3rin3 @jurgenphoto @shaneaddinall @robi27 @dannyvan @byronrode @tattood1,1
570, #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH,0
571, #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany,1
572, #p1wimax no signal detected here at the gardens,0
573, #trackle,0
574, --&gt; that was then. ='( --&gt; this is NOW.,1
575, &lt;3 this pic If u want more tell me cause I got more   http://twitpic.com/6vsv8,1
576, &lt;---My expression watching this again: http://tinyurl.com/eqbwe,1
577, &quot;Beach Ball Fail&quot; - http://cheezburger.com/tw/?v7-20659 #lol #fail,0
578, &quot;I'm a freelance writer for Braille porn and a stunt double for a hand model for Palmolive dishwashing liquid.&quot; [from @ShinyHappyHead],1
579, &quot;Im in love and I don't care who knows it !&quot; -elf,1
580, &quot;It's raining again&quot; (c) Supertramp,0
581," &quot;Y must people insist on talking about stupid politics on the comments of a bubblegum pop song. Sorry, get out&quot; http://tinyurl.com/ljgec2",1
582, &quot;you have to do it all alone&quot;,0
583," Apparently the 'new' 3.0 is the same build as the GM, meaning I'll likely have the same [minute] issues I was having with the GM. #mlia",0
584," Archie's annoying me this morning, says I hogged the bed all night and won't get up for his shower, him and his little black kettle self",0
585, are you ok @zheyamada ?,0
586," Argh, the speakers on my Macbook are screwing up, and slowly dying.",0
587, -as simple as it gets.,1
588, at Chris Brown . . . I honestly dont feel bad for Rihanna ; anyways . . . Out nd such . . .,0
589, at last night ,0
590," at my tweets: 1 lady saying goodnite, 2 tweets later 1 lady is saying good morning - that's crazy - i would never imagined this yrs ago",1
591, at the nursery. the wailing have just ended. all sleeping soundly. working morning shift tmrw. grr,1
592, AT THE RANDOM MENTION ABOUT CORE 2 &quot;DEALS&quot; THAT ARE ALMOST TWICE AS MUCH SENSE AS IT'S NOT TIED TO HIMSELF ABOUT TV EVERY NIGHT.,1
593, at work ! Fuck !,0
594, at work and got loads to do b4 I leave today. Toodles lufflies xxx,0
595, attempting to get other people on twitter(other than cate)  to talk to me but it is failing,0
596, Aw. Toy Story 3 is coming out NEXT year.,0
597, awake...finally..random dream...i was a penguin but i lived in jersey and i oddly lived in a icecream store lolz ,1
598, awesome  http://twitpic.com/6ikhd,0
599, awesome black coffee... anyone?,1
600, aww great song &quot;Picture to burn&quot;,1
601, AWW I GOTA DO HOMEWORK,0
602, aww someone borrowed it without telling me.,0
